job_id,company_id,job_level,job_function,city,salary_min_k,salary_max_k,target_top10,online_days,urgency,hot_function,industry,company_size,funding_stage,brand_level,salary_level,intl_flag,top10_talent_ratio,avg_apply_cnt,hire_rate,talent_care_index,enterprise_tier,overall_rating,work_life_balance_score,salary_competitiveness,resume_response_rate,resume_response_time,offer_conversion_rate,impression_cnt,view_cnt,apply_cnt,hire_cnt,price_label
141,53,高级,算法工程师,新加坡,33,46,0,25,1,1,金融,1000,A轮,3,5,0,0.438,147,0.206,0.404,T2,4.6,4.13,2.88,0.28,4.35,0.192,799,766,227,46,374.87
142,54,高级,数据分析,新加坡,27,29,0,16,3,1,互联网,100,B轮,2,2,0,0.051,66,0.143,0.241,T3,3.25,3.13,2.88,0.379,5.86,0.349,747,713,193,29,237.5
143,54,中级,产品经理,杭州,35,39,0,21,1,0,互联网,100,B轮,2,2,0,0.051,66,0.143,0.241,T3,3.25,3.13,2.88,0.379,5.86,0.349,736,694,197,34,237.5
144,54,高级,前端开发,上海,17,19,0,59,2,0,互联网,100,B轮,2,2,0,0.051,66,0.143,0.241,T3,3.25,3.13,2.88,0.379,5.86,0.349,738,704,204,29,237.5
145,54,初级,后端开发,新加坡,10,14,0,39,1,1,互联网,100,B轮,2,2,0,0.051,66,0.143,0.241,T3,3.25,3.13,2.88,0.379,5.86,0.349,855,810,254,39,237.5
146,55,中级,数据分析,广州,11,14,1,28,3,1,金融,100,C轮及以上,4,3,0,0.373,156,0.063,0.541,T1,4.4,4.13,3.32,0.78,6.08,0.238,842,801,240,20,386.41
147,55,初级,产品经理,新加坡,30,36,0,27,2,0,金融,100,C轮及以上,4,3,0,0.373,156,0.063,0.541,T1,4.4,4.13,3.32,0.78,6.08,0.238,796,767,226,16,382.29
148,55,中级,算法工程师,深圳,10,20,0,9,1,1,金融,100,C轮及以上,4,3,0,0.373,156,0.063,0.541,T1,4.4,4.13,3.32,0.78,6.08,0.238,830,786,230,22,383.49
149,55,初级,前端开发,广州,29,31,1,55,1,0,金融,100,C轮及以上,4,3,0,0.373,156,0.063,0.541,T1,4.4,4.13,3.32,0.78,6.08,0.238,741,714,209,8,376.92
150,55,中级,后端开发,新加坡,19,26,1,57,2,1,金融,100,C轮及以上,4,3,0,0.373,156,0.063,0.541,T1,4.4,4.13,3.32,0.78,6.08,0.238,802,765,203,17,374.92
151,56,初级,算法工程师,北京,12,14,0,16,2,1,咨询,100,A轮,1,3,0,0.423,92,0.207,0.373,T3,3.83,3.03,2.64,0.465,3.51,0.466,712,670,201,32,328.18
152,57,高级,产品经理,杭州,34,37,1,25,3,0,金融,3000,A轮,4,2,0,0.068,294,0.146,0.385,T2,4.03,2.81,2.96,0.887,5.6,0.138,767,727,227,28,265.84
153,58,初级,产品经理,新加坡,9,18,0,13,3,0,教育,100,未融资,5,1,1,0.442,129,0.284,0.665,T1,4.81,4.25,4.91,0.526,6.65,0.432,845,800,257,75,418
154,58,初级,运营,广州,36,49,1,59,3,0,教育,100,未融资,5,1,1,0.442,129,0.284,0.665,T1,4.81,4.25,4.91,0.526,6.65,0.432,817,778,218,61,410.1
155,58,初级,算法工程师,新加坡,24,33,0,10,2,1,教育,100,未融资,5,1,1,0.442,129,0.284,0.665,T1,4.81,4.25,4.91,0.526,6.65,0.432,785,746,221,56,411.09
156,58,初级,产品经理,广州,32,35,0,7,3,0,教育,100,未融资,5,1,1,0.442,129,0.284,0.665,T1,4.81,4.25,4.91,0.526,6.65,0.432,791,754,229,73,413.64
157,58,中级,运营,杭州,8,14,0,32,3,0,教育,100,未融资,5,1,1,0.442,129,0.284,0.665,T1,4.81,4.25,4.91,0.526,6.65,0.432,842,786,230,65,413.96
158,59,高级,运营,杭州,27,29,1,9,3,0,教育,200,上市公司,1,2,0,0.166,243,0.185,0.531,T3,4.78,2.78,3.57,0.754,2.29,0.219,761,715,199,29,272.58
159,59,初级,数据分析,上海,17,31,1,39,2,1,教育,200,上市公司,1,2,0,0.166,243,0.185,0.531,T3,4.78,2.78,3.57,0.754,2.29,0.219,851,800,237,45,282.85
160,60,中级,产品经理,深圳,14,24,0,17,1,0,教育,50,天使轮,5,5,0,0.349,211,0.285,0.673,T1,4.64,4.99,4.08,0.482,3.09,0.345,789,756,219,64,393.45
161,61,中级,前端开发,北京,12,22,1,25,2,0,教育,500,天使轮,2,1,0,0.41,296,0.105,0.382,T3,4.02,2.96,4.32,0.497,6.55,0.243,738,685,179,23,337.27
162,61,中级,前端开发,新加坡,16,23,0,31,2,0,教育,500,天使轮,2,1,0,0.41,296,0.105,0.382,T3,4.02,2.96,4.32,0.497,6.55,0.243,676,596,137,15,320.67
163,61,中级,前端开发,深圳,27,30,0,42,1,0,教育,500,天使轮,2,1,0,0.41,296,0.105,0.382,T3,4.02,2.96,4.32,0.497,6.55,0.243,768,689,176,15,336.23
164,61,初级,产品经理,深圳,32,46,0,32,2,0,教育,500,天使轮,2,1,0,0.41,296,0.105,0.382,T3,4.02,2.96,4.32,0.497,6.55,0.243,659,525,111,10,307.61
165,61,初级,后端开发,北京,39,47,0,17,1,1,教育,500,天使轮,2,1,0,0.41,296,0.105,0.382,T3,4.02,2.96,4.32,0.497,6.55,0.243,769,737,208,25,346.6
166,62,中级,运营,杭州,26,35,0,16,2,0,咨询,100,C轮及以上,1,3,0,0.348,57,0.231,0.573,T3,4.47,3.99,3.42,0.468,2.7,0.461,782,738,194,42,314.61
167,62,高级,前端开发,深圳,35,47,1,54,3,0,咨询,100,C轮及以上,1,3,0,0.348,57,0.231,0.573,T3,4.47,3.99,3.42,0.468,2.7,0.461,768,737,235,49,325.89
168,62,中级,产品经理,北京,16,28,0,51,2,0,咨询,100,C轮及以上,1,3,0,0.348,57,0.231,0.573,T3,4.47,3.99,3.42,0.468,2.7,0.461,781,745,210,51,319.27
169,62,高级,产品经理,杭州,8,15,1,11,3,0,咨询,100,C轮及以上,1,3,0,0.348,57,0.231,0.573,T3,4.47,3.99,3.42,0.468,2.7,0.461,811,765,247,63,328.82
170,63,中级,算法工程师,广州,8,22,0,31,2,1,制造业,1000,天使轮,5,2,0,0.092,190,0.204,0.502,T1,4.03,3.53,2.87,0.703,6.44,0.573,838,808,233,43,302.08
171,63,高级,产品经理,上海,15,18,0,39,3,0,制造业,1000,天使轮,5,2,0,0.092,190,0.204,0.502,T1,4.03,3.53,2.87,0.703,6.44,0.573,771,738,237,43,303.3
172,64,初级,产品经理,北京,14,22,1,59,3,0,零售,100,B轮,2,4,0,0.318,155,0.235,0.48,T3,4.74,2.82,3.02,0.583,6.88,0.559,816,767,229,47,336.79
173,64,中级,算法工程师,杭州,29,43,0,23,1,1,零售,100,B轮,2,4,0,0.318,155,0.235,0.48,T3,4.74,2.82,3.02,0.583,6.88,0.559,760,729,229,59,336.79
174,65,初级,算法工程师,新加坡,15,28,0,41,1,1,互联网,1000,天使轮,4,4,0,0.297,57,0.104,0.444,T1,3.81,2.57,3.28,0.861,4.8,0.392,844,804,267,27,378.09
175,65,中级,算法工程师,杭州,25,35,0,56,1,1,互联网,1000,天使轮,4,4,0,0.297,57,0.104,0.444,T1,3.81,2.57,3.28,0.861,4.8,0.392,827,768,234,18,369.04
176,65,初级,后端开发,上海,24,28,1,9,3,1,互联网,1000,天使轮,4,4,0,0.297,57,0.104,0.444,T1,3.81,2.57,3.28,0.861,4.8,0.392,835,786,250,32,373.58
177,66,初级,产品经理,广州,30,41,0,22,1,0,教育,200,C轮及以上,2,5,0,0.455,271,0.216,0.553,T2,4.94,4.06,4.09,0.376,5.81,0.331,747,716,209,45,353.36
178,66,高级,数据分析,新加坡,39,46,1,29,2,1,教育,200,C轮及以上,2,5,0,0.455,271,0.216,0.553,T2,4.94,4.06,4.09,0.376,5.81,0.331,809,769,235,54,360.64
179,67,初级,算法工程师,上海,27,33,1,49,1,1,金融,1000,天使轮,3,4,0,0.232,145,0.175,0.576,T2,4.86,4.52,3.5,0.27,5.37,0.509,801,759,234,48,335.32
180,67,初级,后端开发,杭州,24,30,1,47,3,1,金融,1000,天使轮,3,4,0,0.232,145,0.175,0.576,T2,4.86,4.52,3.5,0.27,5.37,0.509,807,767,219,32,330.99
181,67,高级,运营,新加坡,30,36,0,15,2,0,金融,1000,天使轮,3,4,0,0.232,145,0.175,0.576,T2,4.86,4.52,3.5,0.27,5.37,0.509,805,770,223,35,332.18
182,67,高级,算法工程师,上海,23,34,1,21,1,1,金融,1000,天使轮,3,4,0,0.232,145,0.175,0.576,T2,4.86,4.52,3.5,0.27,5.37,0.509,818,775,241,50,337.25
183,68,高级,产品经理,深圳,21,24,0,32,2,0,教育,500,B轮,2,2,0,0.194,277,0.236,0.529,T3,4.48,4.61,2.52,0.475,5.05,0.442,773,737,201,38,298.02
184,68,初级,算法工程师,北京,12,20,1,9,3,1,教育,500,B轮,2,2,0,0.194,277,0.236,0.529,T3,4.48,4.61,2.52,0.475,5.05,0.442,725,680,218,52,303.06
185,68,高级,前端开发,深圳,22,36,0,24,3,0,教育,500,B轮,2,2,0,0.194,277,0.236,0.529,T3,4.48,4.61,2.52,0.475,5.05,0.442,731,698,224,51,304.74
186,68,初级,后端开发,北京,35,49,0,37,3,1,教育,500,B轮,2,2,0,0.194,277,0.236,0.529,T3,4.48,4.61,2.52,0.475,5.05,0.442,755,719,239,60,308.76
187,68,高级,后端开发,北京,22,34,0,32,1,1,教育,500,B轮,2,2,0,0.194,277,0.236,0.529,T3,4.48,4.61,2.52,0.475,5.05,0.442,781,727,210,44,300.73
188,69,初级,产品经理,广州,12,24,0,46,3,0,金融,50,未融资,2,2,0,0.387,288,0.132,0.452,T3,3.56,3.71,3.81,0.632,2.5,0.192,748,693,200,23,340.58
189,69,高级,前端开发,杭州,22,26,0,15,1,0,金融,50,未融资,2,2,0,0.387,288,0.132,0.452,T3,3.56,3.71,3.81,0.632,2.5,0.192,618,489,129,17,313.35
190,69,中级,产品经理,广州,30,37,0,37,1,0,金融,50,未融资,2,2,0,0.387,288,0.132,0.452,T3,3.56,3.71,3.81,0.632,2.5,0.192,650,487,95,14,294.36
191,69,中级,后端开发,新加坡,33,47,1,56,3,1,金融,50,未融资,2,2,0,0.387,288,0.132,0.452,T3,3.56,3.71,3.81,0.632,2.5,0.192,753,714,214,26,344.78
192,70,初级,运营,广州,9,17,0,57,3,0,零售,1000,C轮及以上,3,4,0,0.236,143,0.273,0.709,T2,3.26,4.44,4.8,0.803,0.87,0.51,833,794,241,60,338.37
193,71,高级,运营,上海,15,18,0,12,1,0,零售,1000,未融资,5,2,1,0.341,114,0.071,0.627,T1,4.71,4.18,4.53,0.442,2.73,0.314,789,754,226,20,394.04
194,71,中级,产品经理,杭州,34,43,0,54,1,0,零售,1000,未融资,5,2,1,0.341,114,0.071,0.627,T1,4.71,4.18,4.53,0.442,2.73,0.314,815,780,211,16,389.11
195,71,高级,数据分析,上海,31,41,0,58,1,1,零售,1000,未融资,5,2,1,0.341,114,0.071,0.627,T1,4.71,4.18,4.53,0.442,2.73,0.314,814,787,254,15,402.44
196,71,中级,数据分析,北京,8,21,1,47,3,1,零售,1000,未融资,5,2,1,0.341,114,0.071,0.627,T1,4.71,4.18,4.53,0.442,2.73,0.314,789,759,214,10,390.12
197,72,初级,运营,广州,17,24,1,24,2,0,零售,50,未融资,5,5,0,0.341,220,0.252,0.494,T1,3.33,4.31,4.56,0.658,4.84,0.194,765,720,231,48,395.62
198,72,高级,数据分析,新加坡,23,31,1,13,1,1,零售,50,未融资,5,5,0,0.341,220,0.252,0.494,T1,3.33,4.31,4.56,0.658,4.84,0.194,795,750,235,80,396.85
199,72,中级,数据分析,北京,30,44,1,35,2,1,零售,50,未融资,5,5,0,0.341,220,0.252,0.494,T1,3.33,4.31,4.56,0.658,4.84,0.194,805,765,210,44,388.76
200,72,初级,算法工程师,上海,23,27,0,25,1,1,零售,50,未融资,5,5,0,0.341,220,0.252,0.494,T1,3.33,4.31,4.56,0.658,4.84,0.194,829,791,227,74,394.36
201,73,初级,产品经理,广州,17,26,0,50,3,0,金融,500,未融资,2,1,0,0.45,88,0.265,0.591,T2,4.71,3.73,4.49,0.445,1.17,0.241,766,724,216,49,354.72
202,73,高级,运营,新加坡,26,40,1,25,1,0,金融,500,未融资,2,1,0,0.45,88,0.265,0.591,T2,4.71,3.73,4.49,0.445,1.17,0.241,679,617,175,51,341.65
203,73,初级,前端开发,深圳,11,23,1,41,2,0,金融,500,未融资,2,1,0,0.45,88,0.265,0.591,T2,4.71,3.73,4.49,0.445,1.17,0.241,735,687,227,67,357.81
204,74,高级,前端开发,新加坡,37,47,1,53,1,0,教育,100,A轮,3,5,0,0.319,130,0.254,0.536,T2,3.98,4.08,3.31,0.632,0.58,0.234,804,759,214,60,350.3
205,75,中级,前端开发,深圳,25,29,0,45,1,0,零售,1000,上市公司,3,5,1,0.276,236,0.178,0.698,T2,3.81,4.51,4.41,0.819,1.41,0.36,760,724,215,40,341.14
206,75,中级,后端开发,新加坡,8,20,0,39,3,1,零售,1000,上市公司,3,5,1,0.276,236,0.178,0.698,T2,3.81,4.51,4.41,0.819,1.41,0.36,768,736,211,31,339.91
207,75,高级,产品经理,北京,18,21,0,48,2,0,零售,1000,上市公司,3,5,1,0.276,236,0.178,0.698,T2,3.81,4.51,4.41,0.819,1.41,0.36,809,770,214,30,340.83
208,75,高级,产品经理,深圳,37,49,0,10,1,0,零售,1000,上市公司,3,5,1,0.276,236,0.178,0.698,T2,3.81,4.51,4.41,0.819,1.41,0.36,760,721,212,39,340.22
209,75,中级,前端开发,广州,38,45,0,53,1,0,零售,1000,上市公司,3,5,1,0.276,236,0.178,0.698,T2,3.81,4.51,4.41,0.819,1.41,0.36,795,755,235,45,346.95
210,76,中级,产品经理,广州,37,47,0,19,3,0,咨询,50,A轮,4,2,0,0.112,133,0.16,0.392,T2,4.81,3.49,2.86,0.362,5.15,0.217,783,745,231,35,301.25
211,76,中级,后端开发,深圳,31,38,0,13,1,1,咨询,50,A轮,4,2,0,0.112,133,0.16,0.392,T2,4.81,3.49,2.86,0.362,5.15,0.217,821,771,238,33,303.29
212,76,初级,前端开发,北京,37,45,1,46,3,0,咨询,50,A轮,4,2,0,0.112,133,0.16,0.392,T2,4.81,3.49,2.86,0.362,5.15,0.217,757,725,192,27,288.57
213,77,中级,产品经理,新加坡,17,26,0,49,3,0,金融,200,上市公司,5,1,0,0.102,137,0.299,0.483,T1,4.21,4.51,4.14,0.483,6.82,0.162,768,724,202,58,299.24
214,77,高级,数据分析,新加坡,23,32,1,12,2,1,金融,200,上市公司,5,1,0,0.102,137,0.299,0.483,T1,4.21,4.51,4.14,0.483,6.82,0.162,810,774,222,61,306.02
215,77,中级,数据分析,上海,11,20,1,13,1,1,金融,200,上市公司,5,1,0,0.102,137,0.299,0.483,T1,4.21,4.51,4.14,0.483,6.82,0.162,773,732,243,76,312.51
216,78,中级,算法工程师,上海,22,27,0,58,2,1,金融,50,未融资,1,2,1,0.119,291,0.107,0.549,T3,4.15,3.98,4.1,0.895,6.89,0.162,746,701,201,30,253.6
217,78,中级,运营,北京,18,27,1,37,1,0,金融,50,未融资,1,2,1,0.119,291,0.107,0.549,T3,4.15,3.98,4.1,0.895,6.89,0.162,757,716,195,21,251.82
218,78,高级,运营,上海,23,29,0,54,1,0,金融,50,未融资,1,2,1,0.119,291,0.107,0.549,T3,4.15,3.98,4.1,0.895,6.89,0.162,736,691,166,21,242.35
219,79,高级,后端开发,新加坡,10,17,0,45,1,1,教育,200,C轮及以上,5,3,0,0.127,135,0.187,0.46,T1,4.12,2.91,2.56,0.808,3.71,0.392,815,774,227,51,323.37
220,80,高级,前端开发,深圳,28,39,0,25,3,0,金融,500,上市公司,5,2,0,0.337,142,0.218,0.433,T1,3.74,2.56,4.47,0.595,6.15,0.467,761,722,224,58,392.56
221,81,初级,前端开发,北京,26,34,0,53,3,0,金融,100,B轮,4,2,0,0.383,135,0.225,0.544,T1,4.57,3.41,4.76,0.562,5.29,0.261,774,750,240,43,388.23
222,81,高级,运营,北京,10,12,0,35,2,0,金融,100,B轮,4,2,0,0.383,135,0.225,0.544,T1,4.57,3.41,4.76,0.562,5.29,0.261,811,780,235,60,386.78
223,81,高级,产品经理,广州,36,38,0,37,2,0,金融,100,B轮,4,2,0,0.383,135,0.225,0.544,T1,4.57,3.41,4.76,0.562,5.29,0.261,730,689,202,41,376.4
224,81,高级,前端开发,杭州,26,30,1,33,1,0,金融,100,B轮,4,2,0,0.383,135,0.225,0.544,T1,4.57,3.41,4.76,0.562,5.29,0.261,834,780,240,46,388.23
225,81,中级,算法工程师,新加坡,11,24,0,12,1,1,金融,100,B轮,4,2,0,0.383,135,0.225,0.544,T1,4.57,3.41,4.76,0.562,5.29,0.261,760,739,238,60,387.65
226,82,初级,产品经理,上海,36,43,1,55,1,0,零售,50,B轮,1,2,0,0.288,93,0.101,0.312,T3,3.51,3.87,3.17,0.399,3.76,0.117,829,781,218,19,310.34
227,82,初级,算法工程师,广州,37,48,1,35,2,1,零售,50,B轮,1,2,0,0.288,93,0.101,0.312,T3,3.51,3.87,3.17,0.399,3.76,0.117,814,781,236,21,315.01
228,82,高级,前端开发,广州,14,18,1,22,2,0,零售,50,B轮,1,2,0,0.288,93,0.101,0.312,T3,3.51,3.87,3.17,0.399,3.76,0.117,701,668,211,19,308.42
229,83,高级,运营,杭州,33,47,0,45,1,0,教育,3000,天使轮,4,1,1,0.423,186,0.213,0.644,T1,4.88,4.6,4.53,0.562,4.22,0.164,754,712,201,44,382.88
230,83,初级,前端开发,广州,30,44,0,32,1,0,教育,3000,天使轮,4,1,1,0.423,186,0.213,0.644,T1,4.88,4.6,4.53,0.562,4.22,0.164,812,782,255,50,399
231,83,中级,后端开发,广州,26,30,1,49,3,1,教育,3000,天使轮,4,1,1,0.423,186,0.213,0.644,T1,4.88,4.6,4.53,0.562,4.22,0.164,777,737,232,42,392.72
232,83,初级,产品经理,新加坡,32,42,1,21,2,0,教育,3000,天使轮,4,1,1,0.423,186,0.213,0.644,T1,4.88,4.6,4.53,0.562,4.22,0.164,828,797,226,47,390.92
233,84,高级,产品经理,杭州,34,45,0,35,3,0,零售,1000,上市公司,1,2,1,0.496,214,0.255,0.611,T3,4.79,2.82,2.71,0.794,1.39,0.557,755,725,186,38,332.98
234,84,中级,产品经理,北京,15,22,1,17,2,0,零售,1000,上市公司,1,2,1,0.496,214,0.255,0.611,T3,4.79,2.82,2.71,0.794,1.39,0.557,786,746,242,66,342
235,84,初级,数据分析,深圳,9,13,0,56,1,1,零售,1000,上市公司,1,2,1,0.496,214,0.255,0.611,T3,4.79,2.82,2.71,0.794,1.39,0.557,782,740,212,65,340.68
236,84,中级,运营,新加坡,17,19,1,29,1,0,零售,1000,上市公司,1,2,1,0.496,214,0.255,0.611,T3,4.79,2.82,2.71,0.794,1.39,0.557,790,757,205,63,338.7
237,84,高级,数据分析,北京,34,39,1,42,3,1,零售,1000,上市公司,1,2,1,0.496,214,0.255,0.611,T3,4.79,2.82,2.71,0.794,1.39,0.557,754,722,225,60,342
238,85,高级,运营,广州,15,22,0,27,2,0,零售,500,C轮及以上,2,1,0,0.419,123,0.063,0.535,T3,3.67,4.5,4,0.68,6.59,0.347,622,482,111,6,308.96
239,85,高级,数据分析,上海,10,24,0,57,2,1,零售,500,C轮及以上,2,1,0,0.419,123,0.063,0.535,T3,3.67,4.5,4,0.68,6.59,0.347,744,710,190,19,342.33
240,85,初级,数据分析,新加坡,27,36,1,17,2,1,零售,500,C轮及以上,2,1,0,0.419,123,0.063,0.535,T3,3.67,4.5,4,0.68,6.59,0.347,794,753,228,13,353.65
241,85,中级,后端开发,北京,32,38,0,24,3,1,零售,500,C轮及以上,2,1,0,0.419,123,0.063,0.535,T3,3.67,4.5,4,0.68,6.59,0.347,714,658,188,8,341.67
242,86,高级,后端开发,上海,24,27,1,57,1,1,教育,50,A轮,1,4,0,0.363,85,0.278,0.583,T3,4.46,4.66,3.71,0.403,2.79,0.327,858,821,214,65,322.87
243,86,初级,运营,北京,22,31,1,25,1,0,教育,50,A轮,1,4,0,0.363,85,0.278,0.583,T3,4.46,4.66,3.71,0.403,2.79,0.327,797,755,209,57,321.48
244,87,高级,前端开发,北京,20,24,0,10,1,0,互联网,1000,未融资,4,3,0,0.29,150,0.057,0.328,T2,4.15,2.88,3.86,0.341,3.4,0.119,768,722,213,5,360.95
245,88,高级,运营,杭州,30,35,1,27,1,0,零售,50,天使轮,5,1,0,0.252,269,0.139,0.573,T1,3.68,4.63,4.82,0.386,4.87,0.464,789,750,229,34,373.25
246,89,高级,数据分析,北京,14,19,0,40,3,1,咨询,200,B轮,1,4,1,0.088,205,0.054,0.708,T3,4.98,4.98,4.68,0.319,2.67,0.364,798,762,228,12,243.27
247,90,中级,算法工程师,北京,9,16,0,21,2,1,咨询,50,A轮,1,1,0,0.23,219,0.069,0.392,T3,3.05,4.32,4.46,0.267,2.15,0.201,711,672,186,10,287.78
248,90,初级,数据分析,深圳,32,34,1,56,1,1,咨询,50,A轮,1,1,0,0.23,219,0.069,0.392,T3,3.05,4.32,4.46,0.267,2.15,0.201,770,733,209,12,294.64
249,91,初级,后端开发,上海,30,35,0,19,2,1,金融,3000,A轮,3,1,0,0.46,220,0.278,0.385,T2,3.51,4.46,3.18,0.493,4.6,0.155,736,695,237,69,380
250,91,中级,产品经理,新加坡,33,37,0,7,3,0,金融,3000,A轮,3,1,0,0.46,220,0.278,0.385,T2,3.51,4.46,3.18,0.493,4.6,0.155,793,756,227,64,378.08
251,91,中级,数据分析,深圳,19,24,1,16,3,1,金融,3000,A轮,3,1,0,0.46,220,0.278,0.385,T2,3.51,4.46,3.18,0.493,4.6,0.155,791,758,240,63,380
252,91,中级,算法工程师,上海,11,17,1,22,2,1,金融,3000,A轮,3,1,0,0.46,220,0.278,0.385,T2,3.51,4.46,3.18,0.493,4.6,0.155,761,719,213,62,373.91
253,92,初级,数据分析,杭州,21,25,1,15,3,1,咨询,50,未融资,5,3,1,0.414,262,0.139,0.618,T1,4.04,4.99,4.78,0.279,0.66,0.292,803,758,217,23,405.07
254,92,初级,运营,新加坡,23,29,0,47,1,0,咨询,50,未融资,5,3,1,0.414,262,0.139,0.618,T1,4.04,4.99,4.78,0.279,0.66,0.292,800,761,253,48,416.1
255,92,初级,运营,北京,34,48,0,40,1,0,咨询,50,未融资,5,3,1,0.414,262,0.139,0.618,T1,4.04,4.99,4.78,0.279,0.66,0.292,781,741,229,35,408.94
256,93,中级,数据分析,杭州,12,19,0,10,1,1,金融,50,上市公司,2,5,0,0.147,265,0.156,0.427,T3,4.04,4.01,2.74,0.32,5.18,0.519,782,747,218,26,285.84
257,93,初级,算法工程师,上海,29,40,0,57,2,1,金融,50,上市公司,2,5,0,0.147,265,0.156,0.427,T3,4.04,4.01,2.74,0.32,5.18,0.519,786,751,241,32,292.06
258,93,中级,运营,上海,24,31,0,53,1,0,金融,50,上市公司,2,5,0,0.147,265,0.156,0.427,T3,4.04,4.01,2.74,0.32,5.18,0.519,787,750,222,34,286.96
259,93,高级,后端开发,杭州,25,34,1,38,3,1,金融,50,上市公司,2,5,0,0.147,265,0.156,0.427,T3,4.04,4.01,2.74,0.32,5.18,0.519,819,787,230,42,289.16
260,94,中级,后端开发,广州,9,21,1,59,3,1,互联网,3000,B轮,4,5,0,0.26,219,0.104,0.596,T1,4.18,3.27,4.63,0.583,3.84,0.533,826,790,234,21,359.91
261,94,初级,数据分析,北京,38,40,0,45,2,1,互联网,3000,B轮,4,5,0,0.26,219,0.104,0.596,T1,4.18,3.27,4.63,0.583,3.84,0.533,778,739,237,23,360.78
262,94,中级,后端开发,深圳,10,12,1,24,2,1,互联网,3000,B轮,4,5,0,0.26,219,0.104,0.596,T1,4.18,3.27,4.63,0.583,3.84,0.533,772,738,234,27,359.91
263,94,高级,后端开发,北京,30,37,1,39,3,1,互联网,3000,B轮,4,5,0,0.26,219,0.104,0.596,T1,4.18,3.27,4.63,0.583,3.84,0.533,840,810,269,22,369.47
264,95,初级,产品经理,北京,22,34,0,59,2,0,教育,500,C轮及以上,2,1,0,0.418,153,0.199,0.529,T3,4.5,4.59,3.32,0.315,4.44,0.401,740,708,227,52,353.23
265,95,初级,前端开发,北京,31,45,0,16,3,0,教育,500,C轮及以上,2,1,0,0.418,153,0.199,0.529,T3,4.5,4.59,3.32,0.315,4.44,0.401,760,707,192,36,342.83
266,95,中级,前端开发,新加坡,24,27,0,55,2,0,教育,500,C轮及以上,2,1,0,0.418,153,0.199,0.529,T3,4.5,4.59,3.32,0.315,4.44,0.401,714,636,178,32,338.13
267,96,高级,产品经理,深圳,39,43,1,43,1,0,教育,50,A轮,5,2,1,0.08,115,0.199,0.415,T1,4.25,4.04,2.63,0.245,4.61,0.464,771,722,253,41,297.96
268,96,初级,数据分析,北京,33,43,0,16,3,1,教育,50,A轮,5,2,1,0.08,115,0.199,0.415,T1,4.25,4.04,2.63,0.245,4.61,0.464,821,779,234,47,292.35
269,96,初级,产品经理,北京,35,40,0,25,2,0,教育,50,A轮,5,2,1,0.08,115,0.199,0.415,T1,4.25,4.04,2.63,0.245,4.61,0.464,827,777,231,42,291.42
270,96,初级,前端开发,上海,17,31,0,13,1,0,教育,50,A轮,5,2,1,0.08,115,0.199,0.415,T1,4.25,4.04,2.63,0.245,4.61,0.464,851,814,255,41,298.52
271,96,高级,后端开发,深圳,8,18,0,21,2,1,教育,50,A轮,5,2,1,0.08,115,0.199,0.415,T1,4.25,4.04,2.63,0.245,4.61,0.464,826,797,226,42,289.85
272,97,高级,运营,北京,31,45,0,38,1,0,教育,3000,未融资,1,4,0,0.224,104,0.143,0.464,T3,4.2,3.95,4.17,0.422,3.93,0.158,788,759,220,26,296.1
273,97,中级,后端开发,广州,12,15,0,56,2,1,教育,3000,未融资,1,4,0,0.224,104,0.143,0.464,T3,4.2,3.95,4.17,0.422,3.93,0.158,712,667,203,31,291.37
274,97,初级,数据分析,新加坡,37,41,0,43,3,1,教育,3000,未融资,1,4,0,0.224,104,0.143,0.464,T3,4.2,3.95,4.17,0.422,3.93,0.158,787,741,206,37,292.23
275,98,高级,前端开发,杭州,35,38,0,42,1,0,咨询,1000,C轮及以上,1,2,0,0.433,249,0.133,0.269,T3,3.11,3.13,3.08,0.354,4.29,0.394,540,373,80,11,275.37
276,98,初级,数据分析,北京,15,24,1,37,3,1,咨询,1000,C轮及以上,1,2,0,0.433,249,0.133,0.269,T3,3.11,3.13,3.08,0.354,4.29,0.394,722,683,208,20,331.57
277,98,高级,数据分析,上海,19,27,1,43,1,1,咨询,1000,C轮及以上,1,2,0,0.433,249,0.133,0.269,T3,3.11,3.13,3.08,0.354,4.29,0.394,788,749,204,26,330.42
278,99,中级,运营,新加坡,21,32,1,42,2,0,互联网,200,上市公司,5,2,0,0.232,225,0.271,0.498,T1,3.75,4.39,3.11,0.561,4.94,0.433,798,753,235,55,369.16
279,99,高级,后端开发,新加坡,24,26,0,30,1,1,互联网,200,上市公司,5,2,0,0.232,225,0.271,0.498,T1,3.75,4.39,3.11,0.561,4.94,0.433,802,756,235,59,369.16
280,99,高级,后端开发,深圳,13,25,0,48,1,1,互联网,200,上市公司,5,2,0,0.232,225,0.271,0.498,T1,3.75,4.39,3.11,0.561,4.94,0.433,759,719,208,52,360.39
281,99,高级,前端开发,杭州,28,31,1,30,1,0,互联网,200,上市公司,5,2,0,0.232,225,0.271,0.498,T1,3.75,4.39,3.11,0.561,4.94,0.433,816,773,248,66,373.03
282,100,中级,产品经理,广州,10,13,0,51,3,0,咨询,200,B轮,1,1,0,0.085,140,0.146,0.182,T3,3.46,2.7,3.27,0.272,5.4,0.2,664,597,162,28,225
